time,Z,N,E
268.2,519168.9179002459,556383.8289887831,-30740.670962950215
268.4,521165.69808796764,635375.3535673829,-53415.60506828582
268.6,479853.77731828205,687152.7767951511,-70566.23388716896
268.8,350477.11456481734,675857.13436104,-98208.64628909285
269.0,230684.32490930127,614245.3633781484,-144948.10694167123
269.2,105450.14699983125,530371.8685717869,-177285.91222828996
269.4,-55846.7264318919,434760.14915436436,-196883.31267225032
269.6,-149032.70023341308,298808.9247670954,-209387.70981903595
269.8,-165247.22510678633,156323.51289104682,-212467.88242541294
270.0,-140498.8267668068,38039.297609739704,-206228.75856983798
270.2,-63628.93674410808,-81161.48687578866,-195383.32022512003
270.4,-30166.10250660384,-161198.9700338159,-192640.7848467944
270.6,-53861.28567504087,-291292.93272985826,-199240.1351198532
270.8,-109768.0080046669,-442485.7513245889,-198843.06659337363
271.0,-222181.29359258548,-496702.29128196964,-189004.9789603054
271.2,-327855.9161002122,-525267.8425029629,-160261.12857834654
271.4,-365389.5204269592,-517471.57505554764,-123669.95766123704
271.6,-338527.66526873835,-451372.4215972621,-88190.11043112914
271.8,-248044.77595879257,-332179.81765397626,-47530.12198818301
272.0,-218945.2964788701,-169521.09018099925,13141.585831592474
272.2,-180477.80478215785,-19621.562001571878,63798.587032122436
272.4,-109247.1634404809,103388.98019740664,109366.4134349731
272.6,-110701.02722063352,218571.9333626574,131203.09143632144
272.8,-115108.62230756192,271626.86417980347,132587.5980297923
273.0,-67781.8230240032,218162.17205937253,100918.82087578248
273.2,-67691.13013955146,123441.69719620542,32641.71806844581
273.4,-114469.20866426514,58084.021696728545,-38919.20040715825
273.6,-118227.56305869574,12860.142543156551,-112285.07760762869
273.8,-53810.99632243255,22652.74681639615,-181046.55083960664
274.0,35366.65005354775,71900.014740097,-185577.19213190448
274.2,58425.91505574785,155619.41949137844,-157424.0869449851
274.4,124809.43233805342,213068.78508258387,-114190.07008246197
274.6,150381.69873926422,271004.9062498177,-43127.38526328393
274.8,209388.46396026222,307983.8527316673,25871.856245395815
275.0,220178.97604374614,301257.29343264573,99041.53941948661
275.2,238707.5102323767,238916.16286161268,171946.38420781805
275.4,248346.52108693364,202708.92364738102,249860.2329678407
275.6,331907.1955850435,179433.24403624705,342198.53418650274
275.8,399341.143581215,177316.73538449555,394408.89212562505
276.0,425964.59070225334,163886.96456860524,393474.28664948535
276.2,401759.90173442586,134875.36832023805,385734.2763106127
276.4,341931.95604285796,85244.52626912681,353947.08254283783
276.6,255034.9078447767,-19079.18767582997,298285.16503497335
276.8,77133.8606675709,-148492.50963980486,252511.9051864679
277.0,-112292.97267816497,-295249.4511785539,203418.1748670575
277.2,-243896.68597936965,-456192.64785793796,144133.44191926369
277.4,-401604.10126610973,-601640.4537489269,98585.27172047891
277.6,-523650.51864683744,-686526.00088864,53403.7570393621
277.8,-545403.1813435709,-669298.0123924904,30824.010196207368
278.0,-527089.2668512778,-621175.8513692816,-10969.905416229862
278.2,-501199.685477699,-525811.3364324033,-46287.87526298886
278.4,-400278.44337483484,-408751.11583736446,-129344.23010399494
278.6,-276119.3302045072,-291801.4780119981,-107163.73620372554
278.8,-142532.83132460056,-146378.9980663234,-177083.20055939394
279.0,-81548.47448183356,-13377.228231540923,-164971.00407483726
279.2,-49229.41748213475,98352.35480921164,-91812.59240089831
279.4,-10710.97366600848,212241.8869981325,-193937.0590928345
279.6,-17901.066397108738,256066.3442063338,-117009.96941350824
279.8,-7963.652203102882,327517.0116433696,-212076.32723635784
280.0,32847.37821507171,401647.9209590569,-179050.51750464857
280.2,135258.0173151365,376524.86748419155,-114449.78443558454
280.4,120916.63357818853,280036.56104223826,-130196.21431994015
280.6,171104.50447778235,207902.9907372912,-190480.07061436732
280.8,174267.89973700742,68161.78993302143,-191175.4195464982
281.0,164821.81490956026,65976.6154519429,-188928.7447318138
281.2,126030.73285409609,-16523.39486728337,-177431.104877604
281.4,45088.527080292275,-70104.67261279497,-172214.6839664287
281.6,108587.30701792536,-43429.4511168469,-192532.14326100223
281.8,106154.72857946766,-30527.417504480105,-134854.0726005458
282.0,86504.47468065069,6181.468254320831,-176057.7473369339
282.2,69447.76765676496,137557.93184254866,-123584.96904193774
282.4,64424.99453771438,244063.246519931,-52750.040286129966
282.6,9566.876685140987,337158.7732272414,-13611.170996580684
282.8,3804.840778784992,331183.0301420181,78276.56874817798
283.0,-3052.5722099198865,303735.0444475359,79086.49103102006
283.2,86465.1671888878,245935.19588619162,109088.75359914235
283.4,136043.85723119776,117284.22691132003,77669.49793605303
283.6,156094.75902682086,84347.20280352127,44189.70122778264
283.8,196723.78370075792,52150.445854082966,36400.6010524877
284.0,323108.21963322134,47309.12154950585,26866.815419553266
284.2,400568.6078309457,142843.47538644794,50934.83048866216
284.4,367967.86948654125,176861.62689255265,90989.01411404548
284.6,361446.3256497185,131197.59724950432,139058.87464117058
284.8,372317.0562224783,109424.70254383836,125810.56165518545
285.0,231344.63052346997,-67058.10360337408,112191.84472679172
285.2,32702.529824538804,-226042.08184082984,87976.32537333855
285.4,-140281.5901695742,-352047.77338317415,54569.35467253223
285.6,-189743.80729387613,-471722.2816058283,34827.96555031608
285.8,-273559.91622945166,-551688.806696249,27146.502716974886
286.0,-289613.33016573393,-528525.1315468141,67745.36898885974
286.2,-121976.78313916182,-515399.1959357321,50739.92591175715
286.4,-63710.673738172205,-432205.20454348484,36288.30018998506
286.6,-29699.433824366777,-394911.1313880556,40070.10315866725
286.8,-7692.794144838424,-316600.4775270074,27510.467578072305
287.0,-20656.233746803333,-279015.91086856625,38543.32637164115
287.2,-105271.25065696864,-207770.0327731546,7185.229797119965
287.4,-222179.1006562028,-109882.62106215164,30288.342714022856
287.6,-287191.71825350175,-28156.15508495488,68186.45741077908
287.8,-307115.986308519,52454.089382182516,122530.27467950027
288.0,-338775.74878596544,99531.39529337225,178123.76459883768
288.2,-231042.71692171213,218481.73340201005,223893.71168754768
288.4,-156288.5663419262,339828.49992749264,263627.1108308472
288.6,-15444.778307386976,406470.71666398173,220542.99465597095
288.8,83035.34280199737,397640.18494475825,172719.01502702324
289.0,201898.86927691067,449553.4798120355,82135.54477684571
289.2,285996.23748363677,427755.89510315075,42044.57310785367
289.4,224873.46567028417,345884.4940687122,-1343.6095209883817
289.6,212538.37734569854,186808.21390590232,-90739.17452878605
289.8,303563.2716260804,63046.65217861633,-128828.81555506578
290.0,286134.278737892,-10277.429133481937,-123507.4757805617
290.2,268340.7307565758,-18930.785505352138,-95929.74218674329
290.4,204410.02954962858,-33606.12883600593,-81339.24604046898
290.6,180117.48928325684,-35367.8032310718,-72764.28912269122
290.8,103812.85063072738,-1850.7592702024872,-21796.694981288805
291.0,-15847.64121805954,43447.67543900716,-1317.1184038387764
291.2,-171761.67622394548,11708.141687680789,-10855.848920878727
291.4,-302252.58895366127,-14240.21128979121,-10268.69711982508
291.6,-455873.3766807094,-9154.888461776627,-18446.47014901436
